labels,lyrics
Bob,"(But you can't come cold I up) And look there now! (Grooving) And then it's Kingston 12, uh! "
Bob,"Uh! Hit me with music3 Man to man is so unjust, children You don't know who to trust "
Bob,And your best friend your worst enemy Some will eat and drink with you 
Bob,"Only your friend know your secrets So only he could reveal it And who the cap fit, let them wear it "
Bob,"Said I throw me corn, me no call no fowl I saying, ""cook-cook-cook, cluk-cluk-cluk"" "
Bob,"Then behind they try to eliminate you But who Jah bless, no one curse "
Bob,Hypocrites and parasites Will come up and take a bite And if your night should turn to day 
Bob,And who the stock fit let them wear it Who the cap fit let them wear it 
Bob,"And then I gonna call no fowl And then I gonna ""cook-cook-cook"" Mmm, yeah, ""cluk-cluk-cluk"" "
Bob,"Then behind them su-su 'pon you And if night should turn to day, now A lot of people would run away "
Bob,"Who the cap fit, let them wear it Throw me corn, me no call no fowl "
Bob,"Throw me corn (cook-cook-cook) Me call no fowl (cluk-cluk-cluk)4 Them belly full, but we hungry "
Bob,"A rain a fall, but the dutty tough A yut a yook but yood nah nuff "
Bob,"We're going to dance to Jah music, dance, oh-ooh Forget your troubles and dance "
Bob,Forget your sickness and dance Forget your weakness and dance Cost of living gets so high 
Bob,"Now the weak must get strong They say, Oh, what a tribulation Them belly full, but we hungry "
Bob,"A rain a fall, but the dirt it tough A pot a cook but the food nah nuff "
Bob,"We're going to dance to Jah music, dance, oh-ooh A belly full, but them hungry; "
Bob,"A rain a-fall, but the dutty tough; A pot a-cook, but the food nah nuff A hungry man is a angry man; "
Bob,"A pot a-cook, but the food na nuff A rain a-fall, but the dutty tough "
Bob,A hungry mob is a angry mob; A hungry mob is a angry mob Stir it up 
Bob,"Come on and stir it up (Ooh) Little darling, stir it up (Oh-oh) "
Bob,Since I got you on my mind (Ooh-ooh-ooh-ooh) Oh-oh! 
Bob,It's so clear To see what we could do baby (Ooh-ooh-ooh-ooh) Just me and you 
Bob,"Little darling stir it up (Come on, baby!) Come on and stir it up (Yeah) "
Bob,"I will push the wood (Stir it, stir it, stir it together) Then I'll blaze your fire "
Bob,"(Stir it, stir it, stir it together) Said, I stir it every Every minute (Ooh-ooh-ooh-ooh) "
Bob,"Is keep it in, eh! Stir it up (Come on) Little darling, stir it up () Come on and stir it up (Oh-oh) "
Bob,"Quench me when I am thirsty Come on (Ooh-ooh-ooh-ooh), cool me down, baby, when I'm hot "
Bob,"When you show (Ooh-ooh-ooh-ooh) and stir your pot Stir it up, oh "
Bob,"Come on and stir it up (Oh, I) Little darling, stir it up (Stir it) "
Bob,"Come on and stir it up (Oh, I) Little darling, stir it up (Stir it up, baby, stir it) "
Bob,"Little darling, stir it up (Stir it, stir it, stir it)4 This morning I woke up in a curfew "
Bob,Could not recognize the faces standing over me They were all dressed in uniforms of brutality. (Ay!) 
Bob,"Before we can talk to the boss? (Yeah!) All that we got, it seems we have lost "
Bob,(That's why we going to be) Burning and a-looting tonight (Say we going to burn and loot) 
Bob,"(One more thing) Burning all pollution tonight (Oh, yeah, yeah) Burning all illusion tonight "
Bob,Give me the food and let me grow Let the Roots Man take a blow 
Bob,It's not the music of the ghetto. (Ay!) Weeping and a-wailing tonight (Who can stop the tears?) 
Bob,"(We've been suffering these long, long-a years!) Weeping and a-wailing tonight (Will you say cheer?) "
Bob,(But where?) Give me the food and let me grow Let the Roots Man take a blow 
Bob,It's not the music of the ghetto. (Ay!) We going to be burning and a-looting tonight 
Bob,Burning and a-looting tonight (Save your baby lives) Burning all pollution tonight 
Bob,"Burning all illusion tonight (Lord-a, Lord-a, Lord-a, Lord!) Burning and a-looting tonight "
Bob,"Turn your lights down low And pull your window curtains Oh, let Jah moon come shining in "
Bob,"Saying ooh, it's been a long, long time (Long, long time) I got this message for you girl "
Bob,"Still I gotta get through to you girl On time, on time (word) I want to give you some love "
Bob,"(Uh, uh, right, uh) Oh I, oh I, oh I Yeah I want to give you some good, good loving (uh) "
Bob,"Never ever try to resist, oh no Let my love come tumbling in Into our lives again "
Bob,"(I love you, I love you) And I want you to know right now (Know right now) Ooh I love you "
Bob,"And I want you to know right now (uh) Because I, that I I want to give you some love (uh, yeah) "
Bob,"I want to give you some good, good loving I want to give you some good, good loving "
Bob,"I want to give you some good, good loving Oh I, oh I, oh I "
Bob,Jah would never give the power to a bald head Run come crucify the Dread 
Bob,"Think you are in heaven, but you living in hell Think you are in heaven, but you living in hell "
Bob,"Time alone - oh, time will tell You think you are in heaven, but you living in hell "
Bob,"But the ones who sets them up Mmm, sold my freedom 'round the world Sold man to the ground "
Bob,"Oh, children, weep no more Oh, my sycamore tree, saw the freedom tree Saw you settle the score "
Bob,I'm on the rock and then I check a stock I have to run like a fugitive to save the life I live 
Bob,I'm going to be Iron like a Lion in Zion Iron Lion Zion I'm on the run but I have got no gun 
Bob,So they fighting tribal war And they saying Iron like a Lion in Zion Iron like a Lion in Zion 
Bob,"I'm on the rock, running and you running I take a stock, running like a fugitive "
Bob,I am going to be Iron like a Lion in Zion I am going to be Iron like a Lion in Zion 
Bob,"Iron like a Lion in Zion, Iron like a lion in Zion Iron Like a Lion in Zion7 Feel it in the one drop "
Bob,We're making the one stop The generation gap Now feel this drumbeat As it beats within 
Bob,"Resisting against the system, ooh-wee! I know Jah never let us down Pull your rights from wrong "
Bob,"Oh, no! Oh, no! Oh, no! They made their world so hard (so hard) "
Bob,"They made their world so hard (so hard) Every day the people are dying (dying), yeah "
Bob,"(Dread, dread, it dread, oh dread) Lamentation "
Bob,"(Dread, dread) You'll find your redemption And then you give us the teachings of His Majesty "
Bob,A-you give us the teachings of His Majesty A-we no want no devil philosophy Feel it in the one drop 
Bob,We're making the one stop And we're filling the gap So feel this drumbeat As it beats within 
Bob,"Fighting against -ism and schism, singing I know Jah never let us down Pull your rights from wrong "
Bob,"Oh, no! Oh, no! Oh, no! They made their world so hard "
Bob,They made their world so hard Every day (the people are dying) eh! 
Bob,"(Dread, dread, it dread, oh dread) A-what! (Dread, dread, it dread) A-what! (dread) "
Bob,"A-what frighten them? Eh! Give us the teachings of His Majesty, this is a stick up! "
Bob,Give us the teachings of His Majesty For we no want no devil philosophy We feel it in the one drop 
Bob,"And we're making the one stop, let me tell ya This generation gap "
Bob,"As it's beating within4 Live if you want to live (Rastaman vibration, yeah, positive) "
Bob,"(I and I vibration, yeah, positive) Got to have a good vibe! (Iyaman Iration, yeah, irie ites!) "
Bob,"(Positive vibration, yeah, positive) If you get down and you quarrel everyday "
Bob,Why not help one another on the way? Make it much easier (Just a little bit easier) 
Bob,If you know what I mean Make way for the positive day Because it's news (New day) - news and days 
Bob,"Said it's a new Zion (New sign) Oh, what a new day! Picking up? Are you picking up now? "
Bob,"Jah love, Jah love (Protect us) Jah love, Jah love (Protect us) Live if you want to live "
Bob,"That's what we got to give! (I and I vibration yeah, positive) Got to have a good vibe! "
Bob,"Wo-wo-ooh! (Positive vibration, yeah, positive) Picking up? Are you picking up now? "
Bob,"Jah love, Jah love (Protect us) Jah love, Jah love (Protect us)3 The stone that the builder refuse "
Bob,"The stone that the builder refuse Will always be the head cornerstone You're a builder, baby "
Bob,Don't you think and refuse me Cause the things people refuse Are the things they should use 
Bob,"The stone that the builder refuse Will always be the head cornerstone, (tell me why) "
Bob,Will always be the head cornerstone Here I am baby I'm a builder's stone 
Bob,The things people refuse Are the things they should use Do you hear me? Hear what I say 
Bob,Will always be the head cornerstone) x2 
Bob,Will always be the head cornerstone (weep like a willow) The stone that the builder refuse (courage) 
Bob,The stone that the builder refuse (don't you refuse) 
Bob,We'll be forever loving Jah We'll be forever loving Jah Some they say see them walking up the street 
Bob,"But we won't worry, we won't shed no tears We found a way to cast away the fears Forever, yeah! "
Bob,"(We'll be forever loving Jah) Forever, yes, and forever! "
Bob,"So, old man river, don't cry for me I've got a running stream of love you see "
Bob,"Stages, stages they put us through We'll never be blue No matter what rages, oh rages "
Bob,"We'll never be blue We'll be forever, yeah! (We'll be forever loving Jah) We'll be forever "
Bob,"Forever and ever, yes, and forever (We'll be forever loving Jah) 'Cause there's no end "
Bob,"Lean upon his own misunderstanding, oh, yeah And then what has been hidden "
Bob,"Been revealed to the babe and the suckling In everything, in every day, I say, yeah! "
Bob,We'll be forever (We'll be forever loving Jah) Because just like a tree planted 
Bob,That bringeth forth fruits Bringeth forth fruits in due season Everything in life got its purpose 
Bob,"Forever, yeah! (We'll be forever loving Jah) We'll be forever (We'll be forever loving Jah) "
Bob,"(We'll be forever loving Jah) We'll be forever, yes, yes we'll be forever "
Bob,"We got to be forever6 Ooh yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah! Ooh yeah, yeah! "
Bob,They got so much things to say They got so much things to say right now 
Bob,But I'll never forget no way: they crucified Je-sus Christ 
Bob,Oo-ooh! I'll never forget no way: they turned their back on Paul Bogle Hey-ey! 
Bob,Who you are and where you stand in the struggle 
Bob,"They say so much today They got so much things to say, so much things to say "
Bob,But spiritual wickedness in 'igh and low places So while they fight you down 
Bob,'Cause I'n'I no expect to be justified By the laws of men - by the laws of men 
Bob,"But through - through Jah proved my innocency Oh, when the rain fall, fall, fall now "
Bob,When the rain fall It don't fall on one man's housetop 
Bob,"So, so very - They got so much things to say right now; Yeah, they got so much things to say "
Bob,"But spiritual wickedness in 'igh and low places So while, so while, so while they fight you down "
Bob,I'n'I no expect to be justified By the laws of men - by the laws of men 
Bob,"I told you wicked think they found me guilty They got la, la, la, la, la, la, la, la; "
Bob,"La, la, la, la, la, la, la, la; La, la, la, la, la, la, la, la - they ""la"" very all the time "
Bob,"They got the rumor without humor They don't know what they're doin', yeah1 "
Bob,"She looks so hearty, feeling fine She loves to smoke, sometime shifting coke "
Bob,A pimper's paradise: that's all she was now A pimper's paradise: that's all she was 
Bob,Pimper's paradise: that's all she was (Every need got an ego to feed Every need got an ego to feed) 
Bob,"She's in the scramble and she moves with passion She's getting high, trying to fly the sky "
Bob,A pimper's paradise: that's all she was now A pimper's paradise: that's all she was 
Bob,"Oh, now soon their (pimper's paradise) - soon their heads - soon their "
Bob,"(Pimper's paradise) Don't lose track - don't lose track of yourself, oh no! "
Bob,Stock on the shelf (Pimper's paradise) that's all she was now7 You a-go tired fe see me face 
Bob,"Oh, man, you said I'm in your place And then you draw bad card A-make you draw bad card "
Bob,Propaganda spreading over my name Say you want to bring another life to shame 
Bob,And then you draw bad card (draw bad card) A-make you draw bad card (draw bad card) 
Bob,I want to disturb my neighbor Because I'm feeling so right! I want to turn up my disco 
Bob,"In a rub-a-dub style, in a rub-a-dub style In a rub-a-dub style, in a rub-a-dub style "
Bob,Guarding the palace so realistic! Them a-go tired to see we face (oh yeah!) 
Bob,"Oh, man, it's just a big disgrace The way you draw bad card (draw bad card) "
Bob,The way you draw bad card (draw bad card) A-make you draw bad card (draw bad card) 
Bob,"In a rub-a-dub style, rub-a-dub style In a rub-a-dub style4 This struggle continues (x2) "
Bob,"I want to jam it with you We jamming (Bob Marley, Bob Marley) I hope you like jamming too "
Bob,"I and I will see you through Because everyday we pay the price, with a living sacrifice "
Bob,"We jamming, to think that jamming was a thing of the past "
Bob,"No bullet could stop us now, we neither beg nor we won't bow Neither can't be bought nor sold "
Bob,Whose life is worth much more than gold Holy Mount Zion Holy Mount Zion Jah sitteth in Mount Zion 
Bob,"The mighty will te try, the truth it cannot hide To keep you satisfied "
Bob,So jam by my side We jamming on the one for the daughters and sons 
Bob,Hip-Hop is life but it isn't all to me now Where will we be if they take our mic from we 
Bob,They done-done it before so I sit behind the door Those that claim but don’t really know the game 
Bob,J-A double M-I-N We be jammin from Brooklyn down to Kingston 
Bob,Without the blessings from above I ‘naw be no rap star Exodus when i bust See the struggle i must 
Bob,But whats next On the cusp all soldiers at war Steadily ignored Still we ain't sure 
Bob,Years ago when we toured Ready to explore Entered through back doors Treated like stink-manure 
Bob,Elvis made a bundle while we remained poor (yes) We remained poor But we be jammin (yes) 
Bob,"We be jammin Come a long way, but we still not there yet I and I will see you through "
Bob,Jam’s about my pride and truth I cannot hide To keep you satisfied 
Bob,So jam by my side We’re jammin (we’re jammin) 
Bob,We’re jammin (we’re jammin) We’re jammin right straight god (from god) 
Bob,"Holy mount zyon, we’re jammin right straight from god "
Bob,"Holy mount zyon, we’re jammin right straight from god Yes, (Iya) I and I will see you through "
Bob,I and I will see you through We jamming (Know the man behind the name) Hope you like jamming too4 
Bob,"In this, oh sweet life We're (we're coming in from the cold) "
Bob,"Coming in (coming in), coming in (coming in) Coming in from the cold! "
Bob,"Well, you (it's you), you (it's you), you I'm talking to now Why do you look so sad, and forsaken? "
Bob,"Would you let the system make you kill your brotherman? No, no, no, no, no, no! No, Dread, no! Woo! "
Bob,"(No, Dread, no!) Would you make the system get on top of your head again? (No, Dread, no!) "
Bob,"In this life (in this life) In this (in this life, oh sweet life): Coming in from the cold! "
Bob,"Coming in (coming in), ooh! (coming in) Coming in from the cold! In this life (in this life) "
Bob,"Coming in from the cold! We're coming in (coming in), coming in-a (coming in) "
Bob,"Coming in from the cold! It's you, you, you I'm talking Well, yes, you, bilyabong you! (it's you) "
Bob,"We-e-ell, why do you look so, look so, look so sad Look so sad and forsaken? "
Bob,"Many more is open? We-e-e-ell, would you let the system get on top of your head again? "
Bob,"Would you let the system make you kill your brotherman? No, Dread, no! "
Bob,"(No, Dread, no!) No, no, no, no, no, no, no, no, no, no! "
Bob,"Did-a see was-a was-a once a baby In this life (in this life) In this (in this life, oh sweet life): "
Bob,"We're coming in (coming in), coming in-a (coming in) Coming in (coming in), ooh! (coming in) "
Bob,"We're coming in-a, coming in-a, coming in-a, coming in-a! Yeah, yeah, yeah, yeah, yea-ea-ea-eah! "
Bob,"Coming in (coming in), coming in (coming in) (coming in) (coming in) "
Bob,"Oh, yeah Oh, yeah You're gonna lively up yourself (Lively up yourself) And don't be no drag "
Bob,"Oh, reggae is another bag You lively up yourself (Lively up yourself) And don't say: ""No"" "
Bob,"‘Cause I said so Do what you gon' do You rock so, you rock so (You rock so, you rock so) "
Bob,"You dip so, you dip so (You dip so, you dip so) Dip through my door "
Bob,"Oh, yeah You skank so, you skank so (You skank so, you skank so) Be alive today "
Bob,"And don't say: ""No"" You lively up yourself (Lively up yourself) Big daddy said so, y'all "
Bob,And don't be no drag You lively up yourself (Lively up yourself) 'Cause reggae is another bag 
Bob,"I'ma tryin' to wonder, wonder, wonder why you Wonder, wonder why you act so, yeah "
Bob,"Lively up your- (Lively up yourself) Your woman in the morning time, y'all "
Bob,"And take her, take her, take her, take her Come on, baby, 'cause I, I wanna be lively myself, y'all "
Bob,"(Lively up yourself) You're gonna rock so, you rock so "
Bob,"You dip so, you dip so (You dip so, you dip so) "
Bob,"And don't be no drag (You come so, you come so) Oh, reggae is another bag "
Bob,"Oh, what you got, did you have a bag you got hangin' there? What you say you got? "
Bob,"Heathen back deh 'pon di wall Di heathen back, yeah, 'pon di wall Di heathen back deh 'pon di wall "
Bob,"Rise up, fallen fighters Rise and take your stance again It's he who fight and run away "
Bob,"With di heathen back deh 'pon di wall Di heathen back, yeah, 'pon di wall "
Bob,"Di heathen back, yeah, 'pon di wall As a man sow, shall he reap And I know that talk is cheap "
Bob,"A the sweeter Jah victory With di heathen back deh 'pon di wall Di heathen back, yeah, 'pon di wall "
Bob,"Di heathen back, yeah, 'pon di wall Di heathen back, yeah, 'pon di wall "
Bob,"Di heathen back deh 'pon di wall Di heathen back, yeah, 'pon di wall Rise, oh, fallen fighter "
Bob,It's he who fight and run away Live to fight another day Heathen back deh 'pon di wall 
Bob,"Di heathen back, yeah, 'pon di wall Di heathen back, yeah, 'pon di wall "
Bob,"Di heathen back, yeah, 'pon di wall Di heathen back deh 'pon di wall "
Bob,"Di heathen back, yeah, 'pon di wall Di heathen back, yeah, 'pon di wall "
Bob,"Di heathen back, yeah, 'pon di wall4 You running and you running And you running away "
Bob,You must have done (must have done) Something wrong (something wrong) 
Bob,Wo! Something wrong (something wrong) Why you can't find the Place where you belong? 
Bob,Burden is the heaviest (heaviest) Every man thinking his Burden is the heaviest (heaviest) 
Bob,"Who feels it knows it, Lord Who feels it knows it, Lord Who feels it knows it, Lord "
Bob,Brr - you must have done something Something - something - something 
Bob,"You must have, Lord - something wrong What you must have done - you must have done something wrong "
Bob,"Well, well, well, well, ya running away, heh, no - You running away, ooh, no, no, no "
Bob,"Because (running away) I am not running away, ooh! (running away) "
Bob,And I don't want to live with no strife. (running away) 
Bob,Than to live in a house full of confusion. (running away) 
Bob,Now you coming to tell me (running away) That I'm running away (running away) 
Bob,"I am not running away (running away)1 Uh, ah-oh-oh! I went downtown, (I went downtown) "
Bob,She had brown sugar (Had brown sugar) All over her booga-wooga (Over her booga-wooga) 
Bob,But I had to hit and run (Had to hit and run) See I just can't settle down (Just can't settle down) 
Bob,"Ride on Don't you know I've got to (Ride on), oh baby "
Bob,"Oh, I'm a leaving town (Kinky reggae) "
Bob,"Oh, kinky reggae; all I've got to say, kinky reggae, now! Kinky reggae, oh baby! Kinky reggae, now! "
Bob,"An' I would say: ride on, ride on, ride on (Ride on)! Oh, ride on, baby! "
Bob,I went down to Piccadilly Circus; (Ooh-ooh-ooh) Down there I saw Marcus: (Oo-oo-oo-ooh) 
Bob,"All over his chocolate bar (Oo-oo-oo-ooh) I think I might join the fun, (I might join the fun) "
Bob,"See I just can't settle down (Just can't settle down) In a kinky, kinky part of town "
Bob,"But I'm leaving you today (Nice one) Oh, darling, please don't pay: (Nice one) Mama say - mama say "
Bob,"Take it or leave it! Kinky reggae, believe it! Kinky reggae, now! "
Bob,"Kinky reggae, now! Cuka-yeah, now! Kinky reggae - sca-ba-dool-ya-bung, baby! "
Bob,"(Ride on!) Ride on! Come on, yeah! (Ride on) Riding on - riding on! "
Bob,"Kinky, kinky, kinky as kinky (Kinky reggae) can be ! Reggae! Eh! "
Bob,"Kinky reggae! Kinky reggae, now! Kick it away! "
Bob,"Ride on! 1 New wave, new craze New wave, new craze New wave, new craze New wave, new craze "
Bob,We're going to the party And I hope you are hearty So please don't be naughty 
Bob,"New wave, new craze New wave, new craze New wave, new craze New wave, new craze Tell you what! "
Bob,To make a world go around Come with your heart and soul Come on come and rock your boat 
Bob,And it's tonight It's a punky reggae party And it's alright Rejected by society (do re mi fa) 
Bob,(so la te do) Protected by my dignity (do re mi fa) I search for reality (So La te Do) 
Bob,"New wave, new craze New wave, new craze New wave, new craze Wailers will be there "
Bob,"Maytals will be there Dr. Feelgood too, ooh No boring old farts No boring old farts "
Bob,No boring old farts No boring old farts No boring old farts will be there 
Bob,And it's tonight Punky reggae party And it's alright Oh ah! A tip from a gypsy (Heh!) (Do re mi fa) 
Bob,(So la te Do) Hiding from reality (Do re mi fa) In your world of Hypocrisy (So la te Do) 
Bob,In your world of Hypocrisy In your world of Hypocrisy In your world of Hypocrisy Oh let me tell you 
Bob,"We aren’t looking for no trouble So if you trouble We give it to you double New wave, new craze "
Bob,"New wave, new craze New wave, new craze Everybody! Bounce! Bounce! Everybody! Bounce! Bounce! "
Bob,Bounce! Bounce! Everybody! Bounce! Bounce! Everybody! Bounce! Bounce! Everybody! Bounce! Bounce! 
Bob,Bounce! Bounce! Everybody! Bounce! Bounce! Everybody! Bounce! Bounce! Everybody! Bounce! Bounce! 
Bob,Bounce! Bounce! Everybody! Bounce! Bounce! Everybody! Bounce! Bounce! Everybody! Bounce! Bounce! 
Bob,"And make the world, make the world go around! It take a joyful sound Come to rock your boat "
Bob,"And it's tonight Punky reggae party And it's alright Groove, groove, groove! (Do re mi fa) "
Bob,"(Do re mi fa) (so la te do) New wave, new craze New wave, new craze New wave, new craze "
Bob,Everybody! Bounce! Bounce! Everybody! Bounce! Bounce! Everybody! Bounce! Bounce! Everybody! 
Bob,(Who is Mr. Brown?) Mr. Brown is a clown Who rides through town in a coffin (Where can he be found?) 
Bob,"And two is laughing Oh, what a confusion, ooh, yeah, yeah What a botheration, ooh, now, now "
Bob,He is nowhere to be found From Mandeville to Sligoville Coffin runnin' around 
Bob,Asking for Mr. Brown From Mandeville to Sligoville Coffin runnin' around 
Bob,Asking for Mr. Brown I wanna know who (Is Mr. Brown?) Is Mr. Brown controlled by remote? 
Bob,"I'm the ghost catcher This is your chance Oh, big, big Bill bull-bucka Take your chance "
Bob,Down in parade People running like a masquerade The police make a raid 
Bob,"What a thing in town Crows, chauffeur-driven around Skanking as if they had never known "
Bob,I can tell you where he's from now From Mandeville to Sligoville Coffin runnin' around 
Bob,"Asking for Mr. Brown...1 Why boasteth thyself Oh, he-vil man Playing smart "
Bob,"I said you're working iniquity To achieve vanity, yeah, if a-so a-so But the goodness of Jah-Jah "
Bob,If you are the big tree We are the small axe Sharpened to cut you down (Well sharp) 
Bob,"These are the words Of my master, keep on telling me, oh "
Bob,"Whosoever diggeth a pit, Lord Shall fall in it, shall fall in it Whosoever diggeth a pit "
Bob,If you are the big tree We are the small axe Sharpened to cut you down Ready to cut you down 
Bob,"Shall fall in it, fall in it, eh Whosoever diggeth a pit Shall bury in it, shall bury in it "
Bob,"We have a small axe Ready to cut you down (Well sharp) Sharpened to cut you down, oh "
Bob,We are the small axe Ready to cut you down (Well sharp) Sharpened to cut you down 
Bob,We are the small axe4 Guiltiness (talking about guiltiness) Pressed on their conscience 
Bob,On false pretence everyday Each and everyday These are the big fish 
Bob,(These are the big fish) A just the small fish I tell you again: they would do anything 
Bob,Woe to the downpressors They will eat the bread of sorrow Woe to the downpressors 
Bob,Woe to the downpressors They will eat the bread of sorrow Guiltiness (Talk about guiltiness) 
Bob,These are the big fish (These are the big fish) Who always try to eat down the small fish 
Bob,I tell you what: they would do anything(anything) To materialize their every wish 
Bob,They will eat the bread of sorrow Woe to the downpressors They will eat the bread of sad tomorrow 
Bob,They will eat the bread of sorrow Guiltiness They'll eat the bread of sorrow everyday5 
Bob,"What you wanted us to be We are what we are That's the way (way) it's going to be, if you don't know "
Bob,For no equal opportunity (Talking about my freedom) Talking about my freedom 
Bob,"Yeah, we've been trodding on the winepress much too long Rebel, rebel "
Bob,"Rebel, rebel Babylon system is the vampire, yeah (vampire) Sucking the children day by day, yeah "
Bob,"Sucking the blood of the sufferers, yea-ea-ah Building church and university, wooh, yeah "
Bob,I say they are graduating thieves and murderers 
Bob,Yea-ea-eah! (Sufferers) Tell the children the truth Tell the children the truth 
Bob,Come on and tell the children the truth Tell the children the truth Tell the children the truth 
Bob,Come on and tell the children the truth 
Bob,"Rebel, rebel And we've been taken for granted much too long Rebel, rebel, now "
Bob,"We've got to rebel, y'all Yeah we've been trodding on the winepress much too long, yeah6 "
Bob,"Hey, do you have anything on you?  Rebel music to get you ready for the revolution  "
Bob,"Tell me why can't we be what we want to be? We want to be free Three o'clock Road block, road block "
Bob,"And hey, Mister Cop, I have got no As I was say, Mister Cop, I have got no "
Bob,"Hey do you have anything on you Aaah, rebel music These po po's done stop the whole block "
Bob,For sure Taking these crooked policemen to war Retaliation we spot em we got them in body bag 
Bob,"Politician free living need some more I want to be free, please Could you let my people go "
Bob,We won't ask no more What you pull me over for? Was I speeding? Probably so 
Bob,"Just write me a ticket and let me roll on, but no You want to harass me "
Bob,"For what? And I've got to throw away Yes, I've got to throw away "
Bob,My little herb stalk (For what?) Curfew Rebel music to get you ready for the revolution 5 
Bob,"Cold ground was my bed last night (bed last night) And rock was my pillow, too (doo-oo-oo-oo-oo!) "
Bob,"And rock was my pillow, too, Yeah I'm saying, Talking blues (talking blues) "
Bob,They say your feet is just too big for your shoes (shoe-oo-oo-oo-oo) 
Bob,Your feet is just too big for your shoes (shoe-oo-oo-oo-oo) 
Bob,I seem to wear a permanent screw (screw-oo-oo-oo-oo) 
Bob,"I seem to wear a permanent screw (screw-oo-oo-oo-oo) But I, I'm going to stare in the sun "
Bob,"I, I'm a going to take a just-a one step more Because I feel like bombing a church "
Bob,"So who's going to stay at home When, when the freedom fighters are fighting "
Bob,Talking blues (talking blues) They say your feet is just too big for your shoes (shoe-oo-oo-oo-oo) 
Bob,"They say, you hear what they say Didn't you hear Cold ground was my bed last night (bed last night) "
Bob,"Cold ground was my bed last night (bed last night) And rock was my pillow, too, Yeah "
Bob,Talking blues (talking blues) I seem to wear a permanent screw 
